28987237
28890833
28821271
28814401
28809927
28803675
28800636
28724849
28721837
28684598
28662153
28662152
28658436
28641680
28636204
28602375
28591061
28583407
28580561
28573401
28538309
28515056
28514618
28512155
28502932
28486533
28441442
28410504
28409595
28408811
28403174
28392682
28386756
28380204
28380132
28363433
28352936
28351397
28349667
28342828
28328713
28304092
28287024
28286988
28280321
28274326
28255812
28249801
28244561
28237604
28236615
28232199
28231265
28229646
28219107
28219104
28212586
28206871
28204770
28181684
28181204
28177739
28160083
28158243
28145919
28129275
28111980
28109535
28100190
28093924
28085204
28084150
28077069
28072707
28068520
28068193
28045559
28044449
28033302
28032811
28026901
28003034
27999852
27992070
27977518
27936947
27935521
27935072
27932360
27927764
27927270
27923279
27914499
27913870
27912940
27883209
27881086
27879982
27870694
27865696
27861249
27855341
27852617
27852157
27833919
27832671
27830144
27822028
27821717
27814866
27814865
27814858
27813347
27810494
27717126
27638058
27098346
26211531
27803043
27737602
27638878
27512975
27798349
27787464
27780819
27780109
27776003
27427325
27477619
27149585
27088471
27764726
27763842
27741216
27382926
27001615
27754998
27327032
26095885
26046684
27750131
27749206
27744739
27737489
27731597
27728839
27725941
27704208
27697547
27696750
27695113
27676143
27661546
27656953
27654940
27653283
27650531
27650251
27649859
27636349
27634943
27616162
27610553
27605966
27591819
27590313
27588891
27583648
27582297
27580152
27580150
27576602
27568165
27559917
27556384
27545762
27542825
27532478
27529625
27527501
27523919
27523574
27521421
27517053
27516182
27515423
27513733
27506742
27497779
27494056
27471784
27468220
27465635
27464793
27454545
27451322
27434088
27430755
27430336
27405968
27405745
27394691
27386964
27386962
27386813
27385541
27379963
27376321
27367766
27364407
27362697
27359204
27354538
27354031
27353246
27351384
27337690
27337174
27330282
27325467
27320832
27310942
27286050
27285351
27285346
27283780
27258806
27257003
27255501
27253837
27250715
27244130
27235849
27235022
27233589
27231807
27224505
27221120
27218448
27208318
27203820
27196375
27193497
27187092
27181277
27166321
27164764
27163422
27161493
27155846
27151593
27149587
27135477
27130637
27128668
27119145
27110107
27105192
27103041
27097833
27097785
27090485
27090395
27079585
27078115
27068158
27057600
27054681
27052303
27050662
27048445
27043417
27039381
27035512
27029938
27027897
27019244
27009295
27008585
27002667
26998683
26996093
26995776
26990722
26984105
26983672
26979470
26972635
26971109
26969528
26963483
26957979
26956987
26956618
26952376
26949203
26945226
26944158
26941024
26935138
26934401
26931422
26925596
26924381
26923235
26921660
26916174
26907844
26906164
26903712
26901242
26900896
26894869
26893509
26893098
26891632
26890969
26888112
26886517
26886262
26886144
26885526
26885253
26882107
26881317
26873336
26872253
26867541
26865876
26863587
26863558
26863451
26860985
26857887
26856338
26853341
26851251
26848570
26840904
26828426
26822582
26820653
26817469
26812611
26812515
26809451
26805699
26803525
26801098
26784225
26777589
26772171
26767377
26762185
26748079
26744834
26744506
26743874
26743698
26733083
26727147
26727029
26717214
26715763
26715587
26714372
26713665
26700568
26698015
26694694
26690738
26684437
26681630
26677831
26677830
26677086
26670986
26657810
26656280
26655434
26654252
26648705
26645282
26637645
26637642
26636279
26632681
26630197
26630187
26626268
26626157
26615651
26609282
26607928
26605810
26599686
26599236
26598847
26598823
26595134
26593858
26592222
26589515
26588453
26586671
26582633
26582075
26581787
26578370
26577128
26574805
26573844
26567275
26567054
26562712
26562709
26559450
26558843
26556087
26556070
26555595
26554457
26548366
26546987
26545677
26545543
26545504
26545362
26542271
26537979
26537198
26529814
26526286
26525835
26525526
26524964
26524568
26524194
26501562
26499819
26486356
26482693
26467265
26464425
26457458
26456233
26447161
26444426
26439789
26439781
26431123
26429116
26427960
26425078
26423524
26423425
26422612
26420238
26418222
26412290
26408735
26403469
26402047
26398817
26395826
26395115
26389600
26388707
26380361
26378946
26378794
26376093
26375919
26374635
26374430
26364690
26364686
26359066
26356723
26356698
26354562
26353786
26342064
26341720
26340467
26340274
26339729
26338457
26338453
26332783
26332777
26331317
26324186
26320838
26316654
26312614
26305648
26303505
26302881
26300634
26297701
26297029
26296452
26294750
